umbrella_id	xtrop	human	mouse	rat	zebrafish	chicken	drosphila	worm
983911	394476	6125	100503670	81763	326961	395269	3355124	
983911	394476	6125	100503670	81763	415196	395269	3355124	
983940	100491270	163404	75769	310812		424477		
983947	100379745	199857	66789	362031	450072	424484	32479	
983950	733784	54960	237221	363462	100000842	418631		
983965	100495795	25975	54156	317470	436730	418637		
983981	101731798	50939	224224	245919		418393		
983984	496485	5634	110639	24689		418639		
983996	100488662	222183	58212	685890		417516		
983999	407940	113878	74198	304591	568626	417515		
984010	448047	8148	70439	287571	558760	417522		
984023	100488826	79148	118453	303384	100005670	417523		
984031	116408598	762	12351	29242	553246	417647		
984031	116408598	762	12351	29242	555196	417647		
984034	549103	51136	76892	360595	406509	417638		
984046	496448	1213	67300	54241	323579	395272		
984046	496448	1213	67300	54241	503600	395272		
984058	779995	54475	217011	303372	553606	417613		
984068	100495577	3104	100090	362668	567773	419370		
984092	100145740	79707	74035	313744	567715	770191		
984097	116412431	8718	85030	500592		425564		
984100	100490133	128178	171211	498769	566761	497625		
984103	100488096	26575	56533	308118	436796	395645		
984111	493470	51534	66201	292640	406414	421674	38204	
984125	100489154	84624	68655	308099	557836	421589		
984128	100492166	6546	20541	29715	553489	395760		
984128	100492166	6546	20541	29715	797199	395760		
984136	595079	272	11717	25095	333997	423041		
984136	595079	272	11717	25095	556578	423041		
984145	100125039	10718	18183	498596	100535494	428937		
984151	100497480	55753	239017	290566	559207	423618		
984160	100497318	26103	239037	246214	553432	428935		
984160	100497318	26103	239037	246214	553943	428935		
984165	100158629	57130	170759	290673	334466	426090		
984173	100485221	1103	12647	290567	100170938	395314	42249	
984173	100485221	1103	12647	290567	103171573	395314	42249	
984178	549510	51167	266690	171015	553685	421837		
984187	780262	57231	244962	315871	555970	421832		
984199	100125181	23595	50793	313138	334315	421822	36454	
984210	100489347	4907	23959	58813	393906	421833		
984217	548503	1576				416477		
984228	100490709	153364	72852	365627	563823	431565		
984231	100497686	79065	245860	363254	100009663	425722		
984238	779654	29926	69080	501167	393469	769292		
984238	779654	29926	69080	501167	431743	769292		
984252	100379746	23518	226412	304763	560062	424292		
984259	100486621	10290	11790	363256	563174	429033		
984259	100486621	10290	11790	363256	570504	429033		
984262	100145584	55139	52231	363255	553307	429038		
984268	100497835	23190	67812	304766	406314	424293		
984277	100124313	57695	319651	100361658	768201	424216		
984285	595060	64114	69660	316516	449819	424218		
984297	100145331	1593	104086	301517		431683		
984306	100380164	58190	227292	363249	553744	100857754		
984310	100486175	151295	22626	367298	100333020	429039		
984315	100493108	83856	319636	313208	100004668	427302		
984318	594966	5887	19359	298012	393536	431623		
984335	100380051	23446	100434	85254	100333377	427301		
984335	100380051	23446	100434	85254	503933	427301		
984360	779901	63951	242523	313352				
984372	116406453	116844	76905	367455	553466	426943		
984375	100135372	79187	240121	301506	566722	430609		
984382	100498045	255119	75784	685158	558475			
984387	100487092	170961	70615	299639	565326	428331		
984390	733976	56978	77630	305198	406719	777386		
984390	733976	56978	77630	305198	557162	777386		
984403	100485725	138050	52120	361165	100329505	422490		
984408	100497421	84197	74653	306549	492773	422491		
984415	100486938	10148	50498	680609	100134974			
984419	100489961	84056	231912	288449	492790	418920		
984424	100490988	9365	16591	83504	562316	418909		
984427	100379747	10208	231915	288447	445403	395436		
984435	100492828	283537	71706	288454	556282	418924		
984438	100492323	6541	11987	25648	406380	418922		
984438	100492323	6541	11987	25648	559627	418922		
984443	100493161	5983	69263	288414	259256	418907	34423	
984452	100038300	5648	17174	64023	100002060	407088		
984469	100124754	10188	51789	303882	100148041	431014		
984469	100124754	10188	51789	303882	565029	431014		
984475	100496772	255758	66061	498095	553323	424914		
984478	100126063	604	12053	303836	393707	424912		
984478	100126063	604	12053	303836	793278	424912		
984491	100380052	152137	67501	288022	566408	424906		
984500	100497579	344901	239790	360730	100333936	424907		
984503	100492829	55343	228368	311204	494047	423203		
984510	496423	25841	99382	171440	100007078	425717		
984510	496423	25841	99382	171440	559451	425717		
984520	100038256	24144	54723	288718	436994	416909		
984533	100124731	22941	210274	171093	567595	428858		
984533	100124731	22941	210274	171093	572407	428858		
984542	100492057	219931	233979	309139	777614	423141		
984552	100158566	8500	233977	293645	100003520	423147		
984562	100422810	1408	12953	170917	573209	374092		
984562	100422810	1408	12953	170917	83780	374092		
984577	100497158	55626	228361	59319	100332642	423194		
984577	100497158	55626	228361	59319	559106	423194		
984582	100127640	9821	12421	312927	100332174	421116		
984590	100489306	9705	240690	266680	569230	421115		
984595	100487226	2831	226304	297795		421117		
984600	100496374	91768	63955	307585	100126070	768914		
984605	100495580	1829	13511	307562	560026	428529		
984612	549139	9334	56336	362275	724080	107054826		
984622	100496526	147463	225187	498823	553798	428523		
984625	100379961	81035	140792	361289	558942	421061		
984630	100495741	1828		291755		428528		
984633	100496680	3909	16774	307582	101882184	428524		
984638	100495904	27098		367345	559018	768430		
984641	613088	171586	106861	291793	447830	421068		
984653	100494646	4864	18145	266732	553330	421076		
984660	100496057	6093	19877	81762	100329779	373970		
984667	100488777	54112	64378	64443	100002845	769393		
984670	394637	23215	226562	360865	407633	424393		
984684	100124789	356		25385	735295	429064		
984690	100379916	54482	229780	499697	541496	424470		
984700	100170481	127495	109245	691307	550456	424469		
984705	733511	55664	67072	293886	569357	426535		
984717	779679	55064		361747	393384	424626		
984726	100496527	169792	226075	680671	571000	431643		
984729	100497789	2395	14297	499335	556389	427244		
984732	100145630	79956	226090	373544	101883637	426644		
984744	100490710	57688	67263	310062	403057	770670		
984749	100488829	3350	15550	24473	100001828	431581		
984749	100488829	3350	15550	24473	797538	431581		
984754	100490191	373	81003	81002	767706	427164		
984761	100487197	54829	66695	306805	65228	415954		
984768	394899	23464	26912	366959	402822	101750333		
984780	100487346	4969	18295	291015	100170815	374039		
984780	100487346	4969	18295	291015	541445	374039		
984787	100485819	27128	72318	500906		418043		
984792	100488886	6753	20607	171044	566989	427907		
984797	101733422	23616	20401	300067	100006678	430939		
984800	100487938	2177	211651	312641	394241	415935	2768674	
984809	100145310	51460	54650	58967	100001629	415902		
984814	549722	26088	106039	300066	798361	100857525		
984825	549850	81579	66350	362039	402802	772082		
984836	100495119	8492	19142	85266	566809	422685		
984842	100494806	287	109676	362036	450043	422689	38863	
984842	100494806	287	109676	362036	568926	422689	38863	
984849	734000	51574	28036	686883	334956	422690	44900	
984858	100124762	57587	66756	306469	337459	422545		
984867	100486939	391723	234219	498633	404275	101750337		
984870	100485528	53842	75677	306454		100858888		
984875	100379748	55602	70925	306455	450065	769372		
984888	549791	353322	654824	361149	793783			
984899	100158536	162	11764	29663	562166	417021		
984908	100497212	196883	104110	54223				
984915	100495120	9514	53897	683713	793584	417006		
984915	100495120	9514	53897	683713	793735	417006		
984918	100497529	53373	252972	246215	567534	417033		
984923	447964	55954	67178	501926	445314	417017		
984935	548786	8508	18082	360971	30231	417018		
984944	100494490	8897	74302	305482	393838	417015		
984955	100489628	56413	57260	114098				
984958	779815	4771	18016	25744	405887	395158		
984958	779815	4771	18016	25744	561184	395158		
984970	105948323	3976	16878	60584		427718		
984974	100488665	391189						
984977	779554	27124	170835	171088	569568	416996		
984981	100498153	50700	235033	690953	280648	429086		
984981	100498153	50700	235033	690953	393761	429086		
984984	733808	50509	53867	60379	100330523			
984984	733808	50509	53867	60379	100463515			
984989	100495309	83854	70726	298698	561927	417458		
984992	100036717	4591	68729	360592	324237	417628		
984999	100497375	9185	194590	363466	101882936	418617		
985006	100124763	23286	211652	303039	560785	416167		
985015	100493870	9745			565481	415761		
985022	100491045	27151	17837	297572	100151400	420138		
985032	100493540	147991	233115	308519	796987	768782		
985039	100492543	284434	319555	100364350	100330908	419556		
985042	100492218	4650	17925	25486	560956	420135		
985050	100486524	3818	16621	25048		422723		
985059	496505	55322				420910		
985070	100145663	57614	227446	309053	393817	420907		
985079	100158593	56897	78903	282835	405856	395089		
985088	780179	2531	70750	360833	394114	420902		
985100	779526	54877	227449	304695	564789	420905		
985108	447965	1666	67460	117543	436717	420218		
985118	496720	51633	72201	297911	393194	420222		
985131	100493278	115111	208890	297910		428369		
985137	448608	54845	207920	500409	560190	420228		
985148	100492945	91147	329795	313067	572194	420224		
985153	100489350	84886				768787		
985156	100492219	575	107831	362931	564728	100859755		
985163	100271754	23237	11838	54323		395075		
985171	101731756	4148	17182	313954	445503	395954		
985171	101731756	4148	17182	313954	497645	395954		
985174	100496375	57539	74682	503018	565515	421958		
985181	779625	60526	68832	313949	566336	421967		
985187	493352	79035	69917	362813		107055402		
985201	100145725	6821	211389	81805	566675	107055404		
985212	100496310	23344	23943	29579	567227	107055399		
985212	100496310	23344	23943	29579	571083	107055399		
985219	100145682	9924	104058	408200	792831	429172	35893	
985231	100494050	3679	16404	81008	100006255	101749098		
985238	101731519	4862	18143	316351	352934	395433		
985241	100126683	8914	21853	83508	325855	101751192		
985250	100494544	84804	211798	316356	100150581	418720		
985255	100380053	55571	52846	363221	336124	418711		
985263	100170174	6773	20847	288774	565200	100858732		
985268	100124931	1606	13139	140866	564739	101748037		
985268	100124931	1606	13139	140866	724010	101748037		
985275	100492220	27165	216456	192268	100006303	424043		
985275	100492220	27165	216456	192268	556445	424043		
985278	100135393	283377	66701	288772	100005939			
985289	100486178	79836	74365	298322		422375		
985294	100485432				30661			
985304	734091	8776	53332	317296	541517	422387		
985304	734091	8776	53332	317296	553750	422387		
985311	100498514	55086	102871	680663	100003611			
985320	100158596	23205	94180	171410	100006023	415361		
985327	493198	9640	233410		571276	415335		
985339	100496942	57538	116904	365298		768936		
985342	100498049	1136	110834	25101	568467	386578		
985345	100038271	56965	67287	300759	100002364	769472		
985345	100038271	56965	67287	300759	436810	769472		
985355	780271	10518	56506	300719	393679	415363	37363	
985369	100497893	1143	108015	25103	568566	395613		
985372	101733447	145957	83961	690919		415354		
985375	101731285	123591	244886	501002	791190	770288		
985378	733558	257415	68152	362320	790942	420557		
985386	549783	7978	545725	85261	100536997			
985395	548948	1595				420548		
985409	100490254	401387	242838	296836				
985414	779516	5189	71382	500006	793906	420554	45460	
985426	100489734	1021	12571	114483	100034507	420558		
985429	100497376	151556	68526	311730		426454		
985434	100495797	51776	65964	311743	559247	424149		
985439	100495464	9541	191577	362149		426529		
985450	595055	29081	75422	502632	449776	771367		
985459	779602	55057	230806	298543	569677	419544		
985467	100380054	10726	18221	29648	393893	419578	39879	
985479	100493049	91544	67586	192207	569134	419546		
985482	733998	54940	68095	289590	393272	422764		
985495	733481	81608	66899	289582	450021	422754		
985495	733481	81608	66899	289582	561900	422754		
985510	779994	79644	57357	305291	560717	422750		
985522	100486888	137868	244431	364605	100334126	422739		
985525	779486	132949	231326	364136	570338	422744	34175	
985540	100492605	26750	320119	289342	564322	421362		
985545	100494107	9926	226856	679692	561832	421375		
985558	100496157	3756	16510	65198	101154640	421381		
985558	100496157	3756	16510	65198	560568	421381		
985561	100379750	90806	52477	305035	562704	421363		
985569	779725	54751	74202	362650	768160	419458		
985582	100495522	56950	226830	289372	541423	421361		
985582	100495522	56950	226830	289372	568616	421361		
985593	100491776	5961	19133	25534		395899		
985603	779750	55248	66950	305070	393429	421371		
985614	100491102	255928	329324	684293	561547	428566	40544	
985614	100491102	255928	329324	684293	564702	428566	40544	
985619	100492435	79805	226841	498309	562668	421364		
985622	395039	51514	76843	305073	192314	421373		
985637	100491604	7188	22033	684173	563887	374055		
985640	100379917	5784	19250	305064		421360		
985653	101731114	55509	381319	60462	751677	421368		
985656	100490882	83746	214669	300320	568473	417999		
985661	100491213	339479	215378	286901	100001603	429077		
985661	100491213	339479	215378	286901	100330048	429077		
985661	100491213	339479	215378	286901	569746	429077		
985664	550081	4174	17218	291885	286747	418058	41296	
985680	100488560	150368	338368	688685	565272	427898		
985687	100494492	56034	54635	79429	560564	395469		
985694	100494807	59350	381489	295144	100498669	422415		
985697	100485931	4126	110173	310864	393128	422712		
